City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed
282,Los Algarrobos,PA,2022-03-09 23:58:06,8.5,-82.4333,84.61,62,20,9.22
283,Lavrentiya,RU,2022-03-09 23:58:06,65.5833,-171.0,15.06,79,3,15.19
284,Laguna,US,2022-03-09 23:53:46,38.421,-121.4238,72.18,28,0,6.91
285,Ostersund,SE,2022-03-09 23:58:07,63.1792,14.6357,32.45,51,96,12.66
286,Port Hardy,CA,2022-03-09 23:58:07,50.6996,-127.4199,47.75,34,20,13.8
287,Beloha,MG,2022-03-09 23:58:08,-25.1667,45.05,73.89,91,3,8.52
288,Saint-Joseph,RE,2022-03-09 23:58:08,-21.3667,55.6167,75.83,85,16,7.02
289,Ponta Delgada,PT,2022-03-09 23:58:09,37.7333,-25.6667,61.52,88,40,17.27
290,Airai,TL,2022-03-09 23:58:09,-8.9266,125.4092,67.89,76,71,0.94
291,Carahue,CL,2022-03-09 23:58:10,-38.7,-73.1667,61.0,82,14,5.39
292,Nemuro,JP,2022-03-09 23:58:10,43.3236,145.575,34.23,79,12,8.86
293,Iskateley,RU,2022-03-09 23:58:11,67.6803,53.1512,-9.85,98,45,8.75
294,Mersing,MY,2022-03-09 23:54:25,2.4312,103.8405,80.51,83,93,5.75
295,Zhuanghe,CN,2022-03-09 23:58:11,39.7008,122.9911,39.33,86,100,6.11
296,Nchelenge,ZM,2022-03-09 23:58:12,-9.3451,28.734,70.34,90,100,3.4
297,Kuching,MY,2022-03-09 23:58:12,1.55,110.3333,75.42,100,20,1.14
298,Esqueda,MX,2022-03-09 23:58:13,30.7167,-109.5833,62.64,12,0,19.37
299,Fortuna,US,2022-03-09 23:57:17,40.5982,-124.1573,55.42,79,100,12.66
300,Zhuhai,CN,2022-03-09 23:58:13,22.2769,113.5678,67.78,82,20,3.44
301,Havelock,US,2022-03-09 23:58:14,34.8791,-76.9013,66.43,95,100,4.0
302,Sibolga,ID,2022-03-09 23:58:14,1.7427,98.7792,77.16,88,97,2.91
303,Terrasini,IT,2022-03-09 23:58:15,38.146,13.0844,51.37,64,20,8.05
304,Morros,BR,2022-03-09 23:58:15,-9.4467,-46.3003,76.95,66,100,0.74
305,Slave Lake,CA,2022-03-09 23:58:16,55.2834,-114.769,17.58,67,0,8.05
306,Hambantota,LK,2022-03-09 23:58:16,6.1241,81.1185,74.01,83,83,10.63
307,Matagami,CA,2022-03-09 23:58:16,49.7502,-77.6328,28.51,93,100,9.22
308,Champerico,GT,2022-03-09 23:58:17,14.3,-91.9167,80.35,60,8,6.51
309,Dover,US,2022-03-09 23:57:26,39.1582,-75.5244,41.97,98,100,11.5
310,Irbil,IQ,2022-03-09 23:53:22,36.1926,44.0106,49.82,100,40,1.14
311,Jucuaran,SV,2022-03-09 23:58:18,13.2539,-88.2478,72.68,69,9,4.47
312,Sinnamary,GF,2022-03-09 23:58:18,5.3833,-52.95,76.93,89,100,9.55
313,Lima,PE,2022-03-09 23:56:29,-12.0432,-77.0282,71.38,49,75,9.22
314,Bafia,CM,2022-03-09 23:58:19,4.75,11.2333,73.62,93,99,2.35
315,Keetmanshoop,NA,2022-03-09 23:58:19,-26.5833,18.1333,72.52,68,86,4.61
316,Karaton,ID,2022-03-09 23:58:19,-6.3424,106.1045,75.36,92,83,2.8
317,Arraial Do Cabo,BR,2022-03-09 23:58:20,-22.9661,-42.0278,78.08,86,0,16.78
318,Akdepe,TM,2022-03-09 23:58:20,42.0551,59.3788,48.29,62,100,17.56
319,Lucapa,AO,2022-03-09 23:58:21,-8.4192,20.7447,67.24,91,98,1.95
320,Kieta,PG,2022-03-09 23:58:21,-6.2167,155.6333,85.05,68,98,5.01
321,Zlotow,PL,2022-03-09 23:59:22,53.3635,17.0408,36.84,95,14,8.46
322,Puerto Penasco,MX,2022-03-09 23:59:22,31.3167,-113.5333,63.91,52,0,10.0
323,Yerbogachen,RU,2022-03-09 23:59:23,61.2767,108.0108,-9.78,84,67,8.81
324,Santiago,CL,2022-03-09 23:59:23,-33.4569,-70.6483,76.15,41,0,13.8
325,Dubbo,AU,2022-03-09 23:54:50,-32.25,148.6167,71.73,60,2,13.8
326,Erenhot,CN,2022-03-09 23:59:24,43.6475,111.9767,32.27,61,100,11.83
327,Abu Dhabi,AE,2022-03-09 23:59:24,24.4667,54.3667,78.91,57,0,2.3
328,Praya,CV,2022-03-09 23:55:33,14.9215,-23.5087,68.54,68,20,17.27
329,Vila Franca Do Campo,PT,2022-03-09 23:59:25,37.7167,-25.4333,61.21,89,98,14.5
330,Kalghatgi,IN,2022-03-09 23:59:25,15.1833,74.9667,71.91,69,0,3.27
331,Klaksvik,FO,2022-03-09 23:59:25,62.2266,-6.589,41.92,69,10,24.52
332,Loa Janan,ID,2022-03-09 23:59:26,-0.583,117.095,76.96,92,85,1.21
333,Faya,SA,2022-03-09 23:59:26,18.3851,42.4509,60.91,54,5,2.19
334,Coihaique,CL,2022-03-09 23:59:14,-45.5752,-72.0662,53.55,66,75,4.61
335,Strai,NO,2022-03-09 23:59:27,58.2,7.9,35.64,83,100,10.36
336,Palmer,US,2022-03-09 23:56:53,42.1584,-72.3287,33.69,86,100,5.75
337,Vardo,NO,2022-03-09 23:59:28,70.3705,31.1107,27.91,84,100,29.68
338,Kurchum,KZ,2022-03-09 23:59:28,48.5722,83.6542,14.86,90,100,0.76
339,Opuwo,NA,2022-03-09 23:59:28,-18.0607,13.84,72.97,49,97,4.61
340,Hay River,CA,2022-03-09 23:59:29,60.8156,-115.7999,6.78,66,75,14.97
341,Boissevain,CA,2022-03-09 23:59:29,49.2306,-100.0559,3.7,89,99,10.42
342,Koshki,RU,2022-03-09 23:59:30,54.2091,50.4677,11.08,95,100,11.03
343,Hinton,CA,2022-03-09 23:54:43,53.4001,-117.5857,26.64,68,44,8.72
344,Asau,RO,2022-03-09 23:59:30,46.4333,26.4,23.92,94,96,3.8
345,Asyut,EG,2022-03-09 23:59:31,27.181,31.1837,60.58,54,3,9.84
346,Fort Saint James,CA,2022-03-09 23:59:31,54.4333,-124.25,29.84,56,83,5.03
347,Caxias,PT,2022-03-09 23:59:32,38.7031,-9.2767,56.03,76,75,4.61
348,Sur,OM,2022-03-09 23:59:32,22.5667,59.5289,76.66,47,0,6.15
349,Miracema Do Tocantins,BR,2022-03-09 23:59:32,-9.5618,-48.3967,74.3,91,80,2.44
350,Tiarei,PF,2022-03-09 23:59:33,-17.5333,-149.3333,86.02,75,63,14.05
351,Elizabeth City,US,2022-03-09 23:59:33,36.2946,-76.2511,54.01,96,100,9.22
352,Mwinilunga,ZM,2022-03-09 23:59:34,-11.7358,24.4293,63.41,99,100,1.68
353,Hami,CN,2022-03-09 23:59:34,42.8,93.45,44.2,42,99,5.5
354,Ifanadiana,MG,2022-03-09 23:59:35,-21.3,47.6333,71.49,100,100,0.51
355,Angoche,MZ,2022-03-09 23:59:35,-16.2325,39.9086,77.0,80,100,10.31
356,Neulengbach,AT,2022-03-09 23:59:36,48.1974,15.9022,39.47,71,15,1.99
357,Maindargi,IN,2022-03-09 23:59:36,17.4667,76.3,80.69,30,62,9.26
358,Vanimo,PG,2022-03-09 23:59:37,-2.6741,141.3028,80.44,85,100,2.66
359,Oranjestad,AW,2022-03-09 23:57:02,12.524,-70.027,80.55,74,20,16.11
360,Esperance,AU,2022-03-09 23:57:39,-33.8667,121.9,62.44,66,100,13.02
361,Ambunti,PG,2022-03-09 23:59:37,-4.2365,142.8448,78.62,85,99,3.62
362,Pahrump,US,2022-03-09 23:59:38,36.2083,-115.9839,67.17,15,5,4.0
363,Kodiak,US,2022-03-09 23:59:38,57.79,-152.4072,42.31,87,100,17.27
364,Anicuns,BR,2022-03-09 23:59:39,-16.4611,-49.9617,70.79,77,36,2.13
365,Sulangan,PH,2022-03-09 23:59:39,11.1373,123.7228,79.54,85,100,11.92
366,Cayenne,GF,2022-03-09 23:59:39,4.9333,-52.3333,81.09,59,75,3.44
367,Maumere,ID,2022-03-10 00:00:40,-8.6199,122.2111,82.08,76,62,3.67
368,Debre Tabor,ET,2022-03-10 00:00:41,11.85,38.0167,60.71,18,36,4.41
369,Malpe,IN,2022-03-10 00:00:42,13.35,74.7167,78.1,84,32,2.73
370,Mezen,RU,2022-03-10 00:00:43,65.8522,44.24,10.74,98,97,4.25
371,Coahuayana,MX,2022-03-10 00:00:43,18.7333,-103.6833,79.34,51,21,6.17
372,Rixheim,FR,2022-03-10 00:00:44,47.7514,7.4009,43.36,79,0,1.99
373,Ochamchira,GE,2022-03-10 00:00:45,42.7121,41.4721,39.13,88,100,2.06
374,Folldal,NO,2022-03-10 00:00:45,62.1325,9.9968,16.23,97,100,7.63
375,Poya,NC,2022-03-10 00:00:46,-21.35,165.15,86.5,58,8,7.67
376,Sitka,US,2022-03-10 00:00:47,57.0531,-135.33,40.21,57,85,4.0
377,Grindavik,IS,2022-03-10 00:00:47,63.8424,-22.4338,34.27,60,75,11.5
378,Shingu,JP,2022-03-10 00:00:48,33.7333,135.9833,47.91,38,8,0.31
379,Tselinnoye,RU,2022-03-10 00:00:48,53.0833,85.6667,-3.89,100,99,5.37
380,Sola,VU,2022-03-10 00:00:49,-13.8833,167.55,83.07,70,70,5.1
381,Chicama,PE,2022-03-10 00:00:49,-7.8447,-79.1469,76.6,66,100,7.18
382,Kiomboi,TZ,2022-03-10 00:00:50,-4.2667,34.3667,60.22,86,89,3.98
383,Ratnagiri,IN,2022-03-10 00:00:51,16.9833,73.3,76.3,66,0,4.05
384,Rosetta,EG,2022-03-10 00:00:52,31.4044,30.4164,56.91,67,6,15.08
385,Pulandian,CN,2022-03-10 00:00:54,39.3953,121.9669,41.13,77,100,5.12
386,Xianyang,CN,2022-03-10 00:00:54,34.3378,108.7026,55.09,63,68,3.38
387,Timbiqui,CO,2022-03-10 00:00:55,2.7717,-77.6654,76.06,89,89,0.92
388,Ranong,TH,2022-03-09 23:59:40,9.9658,98.6348,73.33,88,29,3.74
389,Lorengau,PG,2022-03-10 00:00:55,-2.0226,147.2712,83.23,71,98,2.53
390,Talnakh,RU,2022-03-10 00:00:56,69.4865,88.3972,-25.55,100,100,3.65
391,Naqadeh,IR,2022-03-10 00:00:57,36.9553,45.388,39.7,94,70,5.12
392,Chupa,RU,2022-03-10 00:00:57,66.27,33.0549,16.66,91,95,7.14
393,Synya,RU,2022-03-10 00:00:58,65.3718,58.0387,-15.97,100,93,3.56
394,Casa Nova,BR,2022-03-10 00:00:58,-9.4167,-41.1333,82.31,60,100,16.37
395,Mount Gambier,AU,2022-03-10 00:00:59,-37.8333,140.7667,61.61,58,36,10.56
396,Kununurra,AU,2022-03-10 00:00:59,-15.7667,128.7333,84.18,79,49,0.0
397,Samarai,PG,2022-03-10 00:01:00,-10.6167,150.6667,85.06,71,94,8.3
398,Krasnogorsk,RU,2022-03-10 00:01:00,55.8225,37.3181,12.25,56,0,8.95
399,Fort Nelson,CA,2022-03-10 00:01:01,58.8053,-122.7002,24.57,85,100,8.63
400,Victor Harbor,AU,2022-03-10 00:01:02,-35.5667,138.6167,65.71,75,19,1.01
401,Karasburg,NA,2022-03-10 00:01:02,-28.0167,18.75,76.14,45,67,6.78
402,Constitucion,CL,2022-03-10 00:01:03,-35.3333,-72.4167,60.13,61,11,14.32
403,La Asuncion,VE,2022-03-10 00:01:04,11.0333,-63.8628,78.53,89,89,11.5
404,Norman Wells,CA,2022-03-10 00:01:04,65.282,-126.8329,8.13,85,96,7.58
405,Emba,KZ,2022-03-10 00:01:05,48.8264,58.1442,11.73,84,73,8.3
406,Rapid Valley,US,2022-03-10 00:01:06,44.0625,-103.1463,16.2,66,75,18.41
407,Voi,KE,2022-03-10 00:01:06,-3.3945,38.563,70.48,91,74,2.28
408,Chauk,MM,2022-03-10 00:01:07,20.8833,94.8167,75.54,35,3,1.52
409,Corner Brook,CA,2022-03-10 00:01:07,48.9667,-57.9484,24.22,98,72,3.94
410,Oktyabrskiy,RU,2022-03-10 00:01:08,54.4815,53.471,10.6,97,100,4.68
411,Port Blair,IN,2022-03-10 00:01:09,11.6667,92.75,81.28,78,84,7.63
412,Zyryanka,RU,2022-03-10 00:01:09,65.75,150.85,-4.41,95,61,5.84
413,Pemangkat,ID,2022-03-10 00:01:10,1.1667,108.9667,77.47,88,96,7.2
414,Broken Hill,AU,2022-03-10 00:02:11,-31.95,141.4333,65.52,37,3,16.37
415,Maarianhamina,AX,2022-03-10 00:02:12,60.0973,19.9348,33.66,86,100,13.8
416,Mischii,RO,2022-03-10 00:02:12,44.3833,23.85,30.15,85,100,4.61
417,Anadyr,RU,2022-03-10 00:01:14,64.75,177.4833,21.7,63,0,6.71
418,Dryden,CA,2022-03-10 00:02:13,49.7833,-92.7503,2.62,87,100,9.31
419,Puerto Del Rosario,ES,2022-03-10 00:02:13,28.5004,-13.8627,62.35,67,75,9.22
420,Trairi,BR,2022-03-09 23:58:03,-3.2778,-39.2689,78.71,84,92,7.85
421,Luorong,CN,2022-03-10 00:02:14,24.4058,109.6086,64.49,66,0,2.04
422,Arlit,NE,2022-03-10 00:02:14,18.7369,7.3853,72.55,18,57,11.63
423,Sisimiut,GL,2022-03-10 00:02:14,66.9395,-53.6735,-4.05,100,100,6.26
424,Buraydah,SA,2022-03-10 00:02:15,26.326,43.975,78.1,20,52,8.3
425,Manokwari,ID,2022-03-10 00:02:15,-0.8667,134.0833,81.72,72,80,2.44
426,Broome,US,2022-03-10 00:02:16,42.2506,-75.833,34.86,79,100,1.99
427,Bozeman,US,2022-03-09 23:57:54,45.6796,-111.0386,13.87,61,75,5.99
428,Humboldt,US,2022-03-10 00:02:17,40.6665,-123.9178,50.67,91,75,7.05
429,Buta,CD,2022-03-10 00:02:17,2.7858,24.73,68.92,97,82,2.21
430,Requena,ES,2022-03-10 00:02:18,39.4883,-1.1004,45.52,88,100,2.24
431,Yumen,CN,2022-03-10 00:02:18,40.2833,97.2,37.6,41,5,8.63
432,Mitsamiouli,KM,2022-03-10 00:02:18,-11.3847,43.2844,80.6,83,100,11.83
433,Urumqi,CN,2022-03-09 23:59:55,43.801,87.6005,32.95,87,0,2.24
434,Tieli,CN,2022-03-10 00:02:19,46.95,128.05,34.32,80,8,11.25
435,Naples,IT,2022-03-10 00:00:07,40.8333,14.25,48.74,61,0,3.0
436,Along,IN,2022-03-10 00:02:20,28.1667,94.7667,57.81,62,2,1.95
437,Kushima,JP,2022-03-10 00:02:20,31.4583,131.2333,56.55,55,0,2.66
438,Guapo,BR,2022-03-10 00:02:21,-16.8306,-49.5319,72.91,64,46,3.09
439,Weatherford,US,2022-03-10 00:02:21,32.7593,-97.7972,58.35,30,1,1.99
440,North Platte,US,2022-03-10 00:02:21,41.1239,-100.7654,16.0,69,100,9.22
441,Gusau,NG,2022-03-10 00:02:22,12.1628,6.6614,82.09,13,37,8.23
442,Ayan,RU,2022-03-10 00:02:22,56.45,138.1667,9.84,74,1,5.99
443,Kalmunai,LK,2022-03-10 00:02:23,7.4167,81.8167,77.14,77,62,4.99
444,Lamu,KE,2022-03-10 00:02:23,-2.2717,40.902,80.82,88,81,10.56
445,Lasa,IT,2022-03-10 00:02:24,46.6166,10.7002,31.37,59,3,3.29
446,Bowen,AU,2022-03-10 00:01:09,-20.0167,148.2333,86.32,70,9,7.96
447,Okha,RU,2022-03-10 00:02:24,53.5739,142.9478,13.68,93,100,2.37
448,Port Pirie,AU,2022-03-10 00:02:25,-33.1833,138.0167,71.26,34,61,7.4
449,Melfi,IT,2022-03-10 00:02:25,40.9965,15.6514,36.39,83,83,6.87
450,Ketchikan,US,2022-03-10 00:01:42,55.3422,-131.6461,40.48,37,41,4.76
451,Pimentel,PE,2022-03-10 00:02:26,-6.8367,-79.9342,73.71,77,58,13.09
452,Clyde River,CA,2022-03-10 00:02:26,70.4692,-68.5914,-13.23,90,98,4.16
453,Cap-Aux-Meules,CA,2022-03-10 00:02:27,47.3821,-61.8597,13.98,91,84,5.91
454,El Uvito,CO,2022-03-10 00:02:27,7.2429,-72.6294,54.88,99,97,2.1
455,Kijang,KR,2022-03-10 00:02:28,35.2442,129.2139,51.03,68,58,6.35
456,Yueyang,CN,2022-03-10 00:02:28,29.3333,113.0919,61.43,72,3,5.48
457,Kem,RU,2022-03-10 00:02:28,64.9555,34.5793,15.15,91,95,8.5
458,Dulce Nombre De Culmi,HN,2022-03-10 00:02:29,15.1,-85.5333,74.64,68,26,3.58
459,Pandan,PH,2022-03-10 00:02:30,14.0453,124.1694,77.83,89,100,13.98
460,East Haddam,US,2022-03-10 00:00:24,41.4532,-72.4612,35.11,97,100,3.44
461,Oshakati,NA,2022-03-10 00:02:30,-17.7833,15.6833,79.72,41,91,4.9
462,Dargaville,NZ,2022-03-10 00:03:31,-35.9333,173.8833,73.72,51,87,10.33
463,Nago,JP,2022-03-10 00:03:31,26.5881,127.9761,66.27,59,2,7.92
464,Leningradskiy,RU,2022-03-10 00:03:31,69.3833,178.4167,13.42,84,33,8.41
465,Gisborne,NZ,2022-03-10 00:03:32,-38.6533,178.0042,69.94,56,40,6.89
466,Isangel,VU,2022-03-10 00:03:32,-19.55,169.2667,84.31,67,1,7.96
467,Matam,SN,2022-03-10 00:03:33,15.6175,-13.3303,81.88,8,93,8.16
468,Simbahan,PH,2022-03-10 00:03:33,6.3032,120.5836,80.2,82,81,8.03
469,Luanda,AO,2022-03-10 00:00:35,-8.8368,13.2343,80.08,77,92,9.64
470,Mkokotoni,TZ,2022-03-10 00:03:34,-5.8767,39.2547,78.46,81,100,9.31
471,Powell,US,2022-03-09 23:59:40,40.1578,-83.0752,43.3,59,0,3.44
472,Nhulunbuy,AU,2022-03-10 00:03:35,-12.2333,136.7667,88.41,70,40,10.36
473,Cartagena Del Chaira,CO,2022-03-10 00:03:36,1.3349,-74.8429,77.94,77,95,2.13
474,Sao Borja,BR,2022-03-10 00:03:36,-28.6606,-56.0044,75.94,80,32,9.01
475,Lensk,RU,2022-03-10 00:03:37,60.7253,114.9278,13.26,93,100,12.37
476,Dondo,MZ,2022-03-10 00:03:37,-19.6094,34.7431,73.08,84,45,3.96
477,Sokolo,ML,2022-03-10 00:03:38,14.7328,-6.1219,78.06,9,75,9.1
478,Mandera,KE,2022-03-10 00:03:38,3.9366,41.867,78.89,64,52,16.44
479,Pimenteiras,BR,2022-03-10 00:03:39,-6.2453,-41.4192,75.88,71,72,1.66
480,Clovis,US,2022-03-10 00:01:41,36.8252,-119.7029,72.03,27,20,11.5
481,Dong Hoi,VN,2022-03-10 00:03:39,17.4833,106.6,68.74,83,86,2.93
482,Ekhabi,RU,2022-03-10 00:03:40,53.5102,142.9671,13.95,91,100,1.9
483,Fonte Boa,BR,2022-03-10 00:03:41,-2.4959,-66.2662,73.67,93,98,3.24
484,Jalu,LY,2022-03-10 00:03:41,29.0331,21.5482,53.47,59,3,13.06
485,Alta Floresta,BR,2022-03-10 00:03:42,-9.8756,-56.0861,69.93,98,100,1.66
486,Kutum,SD,2022-03-10 00:03:42,14.2,24.6667,74.8,12,82,8.88
487,Trelew,AR,2022-03-10 00:00:36,-43.249,-65.3051,67.86,23,2,13.47
488,Camacha,PT,2022-03-10 00:03:43,33.0833,-16.3333,56.62,72,20,4.61
489,Sebu,PH,2022-03-10 00:03:43,6.22,124.6936,75.22,78,87,1.16
490,Fougeres,FR,2022-03-10 00:03:43,48.35,-1.2,49.86,78,100,13.51
491,Chutove,UA,2022-03-10 00:03:44,49.7104,35.1603,19.87,86,100,13.38
492,Elkton,US,2022-03-10 00:02:47,39.6068,-75.8333,41.02,90,100,1.01
493,Iquique,CL,2022-03-10 00:03:44,-20.2208,-70.1431,70.81,86,81,5.73
494,Quatre Cocos,MU,2022-03-10 00:03:45,-20.2078,57.7625,77.09,85,8,8.3
495,Ponoka,CA,2022-03-10 00:02:04,52.6768,-113.5815,15.48,85,68,5.77
496,Catio,GW,2022-03-10 00:03:46,11.2833,-15.25,73.58,65,18,4.65
497,Boende,CD,2022-03-10 00:03:46,-0.2167,20.8667,71.4,97,100,2.51
498,Ryotsu,JP,2022-03-10 00:03:46,38.0833,138.4333,44.2,67,94,1.74
499,Oussouye,SN,2022-03-10 00:03:47,12.485,-16.5469,73.08,54,82,10.83
500,Husavik,IS,2022-03-10 00:03:47,66.0449,-17.3389,27.63,83,77,10.04
501,Tilichiki,RU,2022-03-10 00:03:48,60.4667,166.1,22.15,85,100,8.93
502,Sayyan,YE,2022-03-10 00:03:48,15.1718,44.3244,56.23,18,10,3.4
503,Terra Santa,BR,2022-03-10 00:03:48,-2.1042,-56.4869,71.78,99,100,2.37
504,Belaya Gora,RU,2022-03-10 00:03:49,68.5333,146.4167,-12.68,95,100,2.84
505,Port Lincoln,AU,2022-03-10 00:04:50,-34.7333,135.8667,63.86,70,100,14.0
506,Sabha,LY,2022-03-10 00:04:50,27.0377,14.4283,53.82,40,45,10.67
507,Bunia,CD,2022-03-10 00:00:26,1.5667,30.25,69.42,50,74,2.64
508,Ulladulla,AU,2022-03-10 00:04:51,-35.35,150.4667,68.88,55,8,12.59
509,Tongren,CN,2022-03-10 00:04:51,27.7172,109.1853,60.46,77,13,1.86
510,Leh,IN,2022-03-10 00:04:52,34.1667,77.5833,3.69,70,47,1.66
511,College,US,2022-03-10 00:04:52,64.8569,-147.8028,31.59,89,100,4.61
512,Baciu,RO,2022-03-10 00:04:53,46.8,23.5167,23.83,74,0,3.44
513,Tombouctou,ML,2022-03-10 00:04:53,20.0,-3.0,70.3,13,79,13.53
514,Odweyne,SO,2022-03-10 00:04:54,9.4092,45.064,68.97,56,20,6.42
515,Abatskoye,RU,2022-03-10 00:04:54,56.2875,70.4555,-23.94,100,85,3.8
516,Sainte-Suzanne,RE,2022-03-10 00:04:55,-20.9061,55.6089,77.47,88,20,6.91
517,Ewa Beach,US,2022-03-10 00:04:55,21.3156,-158.0072,84.15,61,0,11.5
518,Reitz,ZA,2022-03-10 00:04:56,-27.8014,28.4273,59.38,90,100,2.13
519,Borzya,RU,2022-03-10 00:04:56,50.3833,116.5167,16.57,59,0,24.61
520,Lahore,PK,2022-03-10 00:04:33,31.5497,74.3436,62.58,67,29,5.75
521,Sakaraha,MG,2022-03-10 00:04:57,-22.9,44.5333,74.89,68,95,4.68
522,Ingham,US,2022-03-10 00:04:57,42.6,-84.3833,39.65,68,0,10.36
523,Le Vauclin,MQ,2022-03-10 00:01:20,14.5452,-60.8388,77.05,83,75,13.8
524,Tuatapere,NZ,2022-03-10 00:04:58,-46.1333,167.6833,64.81,55,100,1.77
525,Srednekolymsk,RU,2022-03-10 00:04:58,67.45,153.6833,2.75,91,61,5.06
526,Merauke,ID,2022-03-10 00:01:14,-8.4667,140.3333,77.92,89,100,8.39
527,Los Boquerones,PA,2022-03-10 00:04:59,8.0833,-80.85,82.67,55,37,2.73
528,Tashtagol,RU,2022-03-10 00:04:52,52.7657,87.8894,0.57,99,100,2.98
529,Alem Paraiba,BR,2022-03-10 00:05:00,-21.8878,-42.7044,71.76,91,2,2.64
530,Hirado,JP,2022-03-10 00:05:00,33.3597,129.5531,51.64,48,16,3.67
531,Blagodatnoye,RU,2022-03-10 00:05:01,45.3997,42.5867,29.32,95,100,3.89
532,Melipilla,CL,2022-03-10 00:05:01,-33.7,-71.2167,75.54,67,4,4.81
533,Kashi,CN,2022-03-10 00:05:02,39.4547,75.9797,49.14,34,94,9.24
534,San Rafael,AR,2022-03-10 00:05:03,-34.6177,-68.3301,67.1,34,2,7.92
535,Uniontown,US,2022-03-10 00:05:03,39.9001,-79.7164,38.44,55,100,3.0
536,Nawalgarh,IN,2022-03-10 00:05:04,27.85,75.2667,68.9,47,100,3.62
537,Guarapari,BR,2022-03-10 00:03:20,-20.6667,-40.4975,76.33,86,26,4.85
538,Peterongan,ID,2022-03-10 00:05:04,-7.5394,112.2792,76.6,94,98,4.41
539,Amuntai,ID,2022-03-10 00:05:05,-2.4177,115.2494,76.64,93,99,0.76
540,Ozark,US,2022-03-10 00:04:37,37.0209,-93.206,49.46,53,62,1.01
541,Helong,CN,2022-03-10 00:05:05,42.5397,128.9972,43.84,47,3,6.42
542,Sorong,ID,2022-03-10 00:05:06,-0.8833,131.25,81.01,84,90,8.12
543,Altea,ES,2022-03-10 00:05:06,38.5989,-0.0514,54.63,82,93,1.01
544,Dukat,RU,2022-03-10 00:05:06,62.55,155.55,11.57,93,89,3.22
545,Vagur,FO,2022-03-10 00:05:07,61.4732,-6.8119,43.5,69,10,25.19
546,Corning,US,2022-03-10 00:02:17,42.1428,-77.0547,35.76,95,100,0.0
547,Dingle,PH,2022-03-10 00:05:08,10.9995,122.6711,77.81,89,100,9.22
548,Ribas Do Rio Pardo,BR,2022-03-10 00:05:08,-20.4431,-53.7592,81.16,57,60,1.52
549,Nabire,ID,2022-03-10 00:05:09,-3.3667,135.4833,75.9,93,100,2.64
550,Basavakalyan,IN,2022-03-10 00:06:09,17.8667,76.95,76.64,29,49,8.61
551,Tual,ID,2022-03-10 00:06:09,-5.6667,132.75,82.87,76,77,7.38
552,Bell Ville,AR,2022-03-10 00:06:10,-32.6259,-62.6887,67.66,84,98,10.45
553,Ous,RU,2022-03-10 00:06:10,60.9058,61.5186,-14.51,100,97,1.72
554,Buluang,PH,2022-03-10 00:06:11,13.3068,123.3425,78.48,85,100,5.73
555,Meulaboh,ID,2022-03-10 00:06:11,4.1363,96.1285,77.38,86,100,2.17
556,Dongsheng,CN,2022-03-10 00:06:12,39.8161,109.9776,37.62,49,0,5.59
557,Rio Gallegos,AR,2022-03-10 00:06:12,-51.6226,-69.2181,51.85,62,0,11.5
558,Maputo,MZ,2022-03-10 00:06:13,-25.9653,32.5892,76.23,84,32,3.78
559,Mogadishu,SO,2022-03-10 00:06:13,2.0371,45.3438,78.12,79,71,17.87
560,Nicoya,CR,2022-03-10 00:06:14,10.1483,-85.452,87.35,63,21,5.37
561,Santa Helena De Goias,BR,2022-03-10 00:06:14,-17.8136,-50.5969,74.61,65,45,2.37
562,Itarema,BR,2022-03-10 00:06:15,-2.9248,-39.9167,80.2,81,63,12.55
563,Petropavlovsk-Kamchatskiy,RU,2022-03-10 00:06:15,53.0452,158.6483,30.79,80,75,6.71
564,Inta,RU,2022-03-10 00:06:16,66.0317,60.1659,-12.73,100,97,5.73
565,Lev Tolstoy,RU,2022-03-10 00:06:16,53.2134,39.446,8.01,90,98,15.55
